# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.mutableEntityStorage.collect.changes.ms,1715101968776000000,1715102028800000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1715101968776000000,1715102028800000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1715101968776000000,1715102028800000000,95
workspaceModel.mutableEntityStorage.replace.by.source.ms,1715101968776000000,1715102028800000000,14
workspaceModel.moduleBridge.update.option.ms,1715101968776000000,1715102028800000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1715101968776000000,1715102028800000000,0
jps.save.changed.project.entities.ms,1715101968776000000,1715102028800000000,1
jps.project.serializers.load.ms,1715101968776000000,1715102028800000000,36
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1715101968776000000,1715102028800000000,16
jps.global.initialize.library.bridges.ms,1715101968776000000,1715102028800000000,1
jps.facet.change.listener.before.change.events.ms,1715101968776000000,1715102028800000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1715101968776000000,1715102028800000000,0
jps.reload.project.entities.ms,1715101968776000000,1715102028800000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1715101968776000000,1715102028800000000,0
jps.global.initialize.library.bridges.after.loading.ms,1715101968776000000,1715102028800000000,0
workspaceModel.global.apply.state.to.project.ms,1715101968776000000,1715102028800000000,17
workspaceModel.load.cache.metadata.from.file.ms,1715101968776000000,1715102028800000000,16
jps.load.project.to.empty.storage.ms,1715101968776000000,1715102028800000000,63
workspaceModel.moduleManagerBridge.build.module.graph.ms,1715101968776000000,1715102028800000000,1
workspaceModel.orphan.listener.update.ms,1715101968776000000,1715102028800000000,3
workspaceModel.moduleBridgeLoader.loading.modules.ms,1715101968776000000,1715102028800000000,393
jps.global.handle.before.change.events.ms,1715101968776000000,1715102028800000000,0
jps.global.get.library.by.name.ms,1715101968776000000,1715102028800000000,0
jps.facet.change.listener.process.change.events.ms,1715101968776000000,1715102028800000000,1
workspaceModel.moduleManagerBridge.get.modules.ms,1715101968776000000,1715102028800000000,0
workspaceModel.mutableEntityStorage.instances.count,1715101968776000000,1715102028800000000,40
jps.global.handle.changed.events.ms,1715101968776000000,1715102028800000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1715101968776000000,1715102028800000000,0
workspaceModel.mutableEntityStorage.entities.ms,1715101968776000000,1715102028800000000,0
jps.modifiable.module.model.bridge.new.module.ms,1715101968776000000,1715102028800000000,0
workspaceModel.global.updates.ms,1715101968776000000,1715102028800000000,4
jps.apply.loaded.storage.ms,1715101968776000000,1715102028800000000,28
workspaceModel.global.updates.count,1715101968776000000,1715102028800000000,1
jps.library.entities.serializer.load.entities.ms,1715101968776000000,1715102028800000000,8
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1715101968776000000,1715102028800000000,0
jps.artifact.entities.serializer.load.entities.ms,1715101968776000000,1715102028800000000,2
workspaceModel.mutableEntityStorage.entities.by.source.ms,1715101968776000000,1715102028800000000,2
jps.save.global.entities.ms,1715101968776000000,1715102028800000000,35
workspaceModel.moduleBridge.facet.initialization.ms,1715101968776000000,1715102028800000000,1
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1715101968776000000,1715102028800000000,1
compiler.ArtifactManagerBridge.commit.ms,1715101968776000000,1715102028800000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1715101968776000000,1715102028800000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1715101968776000000,1715102028800000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1715101968776000000,1715102028800000000,1
compiler.ArtifactManagerBridge.findArtifact.ms,1715101968776000000,1715102028800000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1715101968776000000,1715102028800000000,1
NonBlockingReadAction.failedExecutionTimeUs,1715101968776000000,1715102028800000000,26179
FlushQueue.waitingTimeAvgNs,1715101968776000000,1715102028800000000,0.0
NonBlockingReadAction.finalizedExecutionTimeUs,1715101968776000000,1715102028800000000,1201355
AWTEventQueue.dispatchTime90PNs,1715101968776000000,1715102028800000000,0
AWTEventQueue.dispatchTimeAvgNs,1715101968776000000,1715102028800000000,0.0
FlushQueue.queueSize90P,1715101968776000000,1715102028800000000,0
WriteAction.executionsCount,1715101968776000000,1715102028800000000,15
FlushQueue.executionTimeMaxNs,1715101968776000000,1715102028800000000,0
FlushQueue.executionTime90PNs,1715101968776000000,1715102028800000000,0
AWTEventQueue.dispatchTimeTotalNS,1715101968776000000,1715102028800000000,10119803031
FlushQueue.queueSizeMax,1715101968776000000,1715102028800000000,0
AWTEventQueue.eventsDispatched,1715101968776000000,1715102028800000000,0
AWTEventQueue.dispatchTimeMaxNs,1715101968776000000,1715102028800000000,0
NonBlockingReadAction.failedExecutionsCount,1715101968776000000,1715102028800000000,1
FlushQueue.waitingTimeMaxNs,1715101968776000000,1715102028800000000,0
FlushQueue.executionTimeAvgNs,1715101968776000000,1715102028800000000,0.0
FlushQueue.waitingTime90PNs,1715101968776000000,1715102028800000000,0
NonBlockingReadAction.finalizedExecutionsCount,1715101968776000000,1715102028800000000,554
ReadAction.executionsCount,1715101968776000000,1715102028800000000,332798
FlushQueue.queueSizeAvg,1715101968776000000,1715102028800000000,0.0
FlushQueue.tasksExecuted,1715101968776000000,1715102028800000000,0
FilePageCacheLockFree.nativeBytesInUse,1715101968776000000,1715102028800000000,0
FilePageCache.uncachedFileAccess,1715101968776000000,1715102028800000000,162
FilePageCache.pageFastCacheHits,1715101968776000000,1715102028800000000,10711
MappedFileStorage.storages,1715101968776000000,1715102028800000000,16
FilePageCacheLockFree.totalPagesWritten,1715101968776000000,1715102028800000000,0
StreamlinedBlobStorage.recordsRelocated,1715101968776000000,1715102028800000000,0
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1715101968776000000,1715102028800000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1715101968776000000,1715102028800000000,0
FilePageCache.pageHits,1715101968776000000,1715102028800000000,633
FilePageCacheLockFree.totalBytesRead,1715101968776000000,1715102028800000000,0
FilePageCache.totalPageLoadsUs,1715101968776000000,1715102028800000000,339700
StreamlinedBlobStorage.recordsAllocated,1715101968776000000,1715102028800000000,130147
FilePageCacheLockFree.totalPagesRequestsMs,1715101968776000000,1715102028800000000,0
FilePageCacheLockFree.totalPagesAllocated,1715101968776000000,1715102028800000000,0
MappedFileStorage.totalPagesMapped,1715101968776000000,1715102028800000000,16
FilePageCache.maxCacheSizeInBytes,1715101968776000000,1715102028800000000,290488320
FilePageCacheLockFree.totalPagesReclaimed,1715101968776000000,1715102028800000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1715101968776000000,1715102028800000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1715101968776000000,1715102028800000000,0
FilePageCache.capacityInBytes,1715101968776000000,1715102028800000000,503316478
StorageLockContext.competingThreads.avg,1715101968776000000,1715102028800000000,0.0
FilePageCacheLockFree.totalPageAllocationsWaited,1715101968776000000,1715102028800000000,0
FilePageCacheLockFree.housekeeperTurnsDone,1715101968776000000,1715102028800000000,0
FilePageCacheLockFree.heapBytesInUse,1715101968776000000,1715102028800000000,0
DirectByteBufferAllocator.misses,1715101968776000000,1715102028800000000,281
FilePageCache.totalPageDisposalsUs,1715101968776000000,1715102028800000000,902
MappedFileStorage.totalTimeSpentOnMappingUs,1715101968776000000,1715102028800000000,4063
FilePageCache.maxRegisteredFiles,1715101968776000000,1715102028800000000,561
FilePageCache.disposedBuffers,1715101968776000000,1715102028800000000,3
FilePageCacheLockFree.housekeeperTurnsSkipped,1715101968776000000,1715102028800000000,0
DirectByteBufferAllocator.reclaimed,1715101968776000000,1715102028800000000,3
MappedFileStorage.totalBytesMapped,1715101968776000000,1715102028800000000,202637312
FilePageCacheLockFree.totalHeapBytesAllocated,1715101968776000000,1715102028800000000,0
FilePageCacheLockFree.totalHeapBytesReclaimed,1715101968776000000,1715102028800000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1715101968776000000,1715102028800000000,0
DirectByteBufferAllocator.disposed,1715101968776000000,1715102028800000000,0
DirectByteBufferAllocator.hits,1715101968776000000,1715102028800000000,3
FilePageCacheLockFree.housekeeperTimeSpentMs,1715101968776000000,1715102028800000000,0
FilePageCacheLockFree.totalPagesReadMs,1715101968776000000,1715102028800000000,0
FilePageCacheLockFree.totalPagesRequested,1715101968776000000,1715102028800000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1715101968776000000,1715102028800000000,0
FilePageCacheLockFree.totalPagesWriteMs,1715101968776000000,1715102028800000000,0
StorageLockContext.competingThreads.90P,1715101968776000000,1715102028800000000,0
FilePageCacheLockFree.totalBytesRequested,1715101968776000000,1715102028800000000,0
FilePageCacheLockFree.totalBytesWritten,1715101968776000000,1715102028800000000,0
StorageLockContext.competingThreads.max,1715101968776000000,1715102028800000000,0
FilePageCache.pageLoads,1715101968776000000,1715102028800000000,284
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1715101968776000000,1715102028800000000,290488320
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1715101968776000000,1715102028800000000,5734105
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1715101968776000000,1715102028800000000,14377230
FilePageCacheLockFree.totalPagesHandedOver,1715101968776000000,1715102028800000000,0
StreamlinedBlobStorage.recordsDeleted,1715101968776000000,1715102028800000000,73
cacheStateStorage.get.duration,1715102028800000000,1715102088788000000,15
cacheStateStorage.set.counter,1715102028800000000,1715102088788000000,3
cacheStateStorage.get.counter,1715102028800000000,1715102088788000000,16
cacheStateStorage.set.duration,1715102028800000000,1715102088788000000,1
workspaceModel.cachedValueWithParameters.from.cache.ms,1715102028800000000,1715102088788000000,0
workspaceModel.updates.ms,1715102028800000000,1715102088788000000,5
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1715102028800000000,1715102088788000000,0
workspaceModel.collect.changes.ms,1715102028800000000,1715102088788000000,0
workspaceModel.updates.precise.ms,1715102028800000000,1715102088788000000,1
workspaceModel.updates.count,1715102028800000000,1715102088788000000,4
workspaceModel.workspaceFileIndexData.markDirty.ms,1715102028800000000,1715102088788000000,0
workspaceModel.initializing.ms,1715102028800000000,1715102088788000000,0
workspaceModel.to.snapshot.ms,1715102028800000000,1715102088788000000,1
workspaceModel.entityStorageSnapshotImpl.instances.count,1715102028800000000,1715102088788000000,15
workspaceModel.init.bridges.ms,1715102028800000000,1715102088788000000,0
workspaceModel.loading.from.cache.ms,1715102028800000000,1715102088788000000,21
workspaceModel.check.recursive.update.ms,1715102028800000000,1715102088788000000,0
workspaceModel.cachedValue.from.cache.ms,1715102028800000000,1715102088788000000,2
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1715102028800000000,1715102088788000000,1
workspaceModel.loading.total.ms,1715102028800000000,1715102088788000000,22
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1715102028800000000,1715102088788000000,5
workspaceModel.workspaceFileIndexData.instances.count,1715102028800000000,1715102088788000000,1
workspaceModel.full.replace.project.model.ms,1715102028800000000,1715102088788000000,1
workspaceModel.update.unloaded.entities.ms,1715102028800000000,1715102088788000000,0
workspaceModel.cachedValue.total.get.ms,1715102028800000000,1715102088788000000,14
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1715102028800000000,1715102088788000000,148
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1715102028800000000,1715102088788000000,0
workspaceModel.cachedValue.calculated.ms,1715102028800000000,1715102088788000000,12
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1715102028800000000,1715102088788000000,7
workspaceModel.cachedValueWithParameters.calculated.ms,1715102028800000000,1715102088788000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1715102028800000000,1715102088788000000,0
workspaceModel.cachedValue.clear.ms,1715102028800000000,1715102088788000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1715102028800000000,1715102088788000000,0
workspaceModel.replace.project.model.ms,1715102028800000000,1715102088788000000,0
workspaceModel.pre.handlers.ms,1715102028800000000,1715102088788000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1715102028800000000,1715102088788000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1715102028800000000,1715102088788000000,22
workspaceModel.workspaceFileIndexData.init.ms,1715102028800000000,1715102088788000000,3
JVM.usedNativeBytes,1715102028800000000,1715102088788000000,472179456
JVM.threadCount,1715102028800000000,1715102088788000000,96
JVM.totalBytesAllocated,1715102028800000000,1715102088788000000,1720254840
JVM.maxThreadCount,1715102028800000000,1715102088788000000,143
JVM.newThreadsCount,1715102028800000000,1715102088788000000,27
JVM.totalDirectByteBuffersBytes,1715102028800000000,1715102088788000000,348925624
OS.loadAverage,1715102028800000000,1715102088788000000,2.02294921875
JVM.maxHeapBytes,1715102028800000000,1715102088788000000,2147483648
JVM.GC.collections,1715102028800000000,1715102088788000000,14
JVM.totalCpuTimeMs,1715102028800000000,1715102088788000000,48370
JVM.usedHeapBytes,1715102028800000000,1715102088788000000,550207256
JVM.GC.collectionTimesMs,1715102028800000000,1715102088788000000,138
VFS.invertedFileNameIndex.requests,1715102028800000000,1715102088788000000,8
VFS.fileByIdCache.hits,1715102028800000000,1715102088788000000,0
FileNameCache.totalMisses,1715102028800000000,1715102088788000000,0
VFS.fileByIdCache.misses,1715102028800000000,1715102088788000000,12965
VFS.fileChildByName,1715102028800000000,1715102088788000000,15480
FileNameCache.queries,1715102028800000000,1715102088788000000,0
parser.HTML.size.bytes,1715102028800000000,1715102088788000000,608
parser.XML.size.bytes,1715102028800000000,1715102088788000000,11260
lexer.XML.size.bytes,1715102028800000000,1715102088788000000,11260
parser.JAVA.time.ns,1715102028800000000,1715102088788000000,39389533
parser.XML.time.ns,1715102028800000000,1715102088788000000,3298790
lexer.RegExp.size.bytes,1715102028800000000,1715102088788000000,68
lexer.HTML.time.ns,1715102028800000000,1715102088788000000,12687527
parser.RegExp.size.bytes,1715102028800000000,1715102088788000000,68
parser.RegExp.time.ns,1715102028800000000,1715102088788000000,4676675
writeAction.count,1715102028800000000,1715102088788000000,18
writeAction.wait.ms,1715102028800000000,1715102088788000000,9
parser.HTML.time.ns,1715102028800000000,1715102088788000000,17029740
lexer.JAVA.time.ns,1715102028800000000,1715102088788000000,8776145
writeAction.max.wait.ms,1715102028800000000,1715102088788000000,4
lexer.RegExp.time.ns,1715102028800000000,1715102088788000000,809861
lexer.XML.time.ns,1715102028800000000,1715102088788000000,1052239
writeAction.median.wait.ms,1715102028800000000,1715102088788000000,0
lexer.JAVA.size.bytes,1715102028800000000,1715102088788000000,77206
lexer.HTML.size.bytes,1715102028800000000,1715102088788000000,608
parser.JAVA.size.bytes,1715102028800000000,1715102088788000000,77206
IndexesFlusher.totalContentionQuotaSpent,1715102028800000000,1715102088788000000,0
Indexes.entries.lookupDurationAvgMs,1715102028800000000,1715102088788000000,0.0
IndexesFlusher.totalFlushesRetried,1715102028800000000,1715102088788000000,0
Indexes.allKeys.lookups,1715102028800000000,1715102088788000000,0.0
Indexes.stubs.lookupDurationMaxMs,1715102028800000000,1715102088788000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1715102028800000000,1715102088788000000,0.0
Indexes.stubs.lookups,1715102028800000000,1715102088788000000,0.0
Indexes.entries.lookups,1715102028800000000,1715102088788000000,0.0
Indexes.entries.lookupDuration90PMs,1715102028800000000,1715102088788000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1715102028800000000,1715102088788000000,0.0
Indexes.stubs.lookupDurationAvgMs,1715102028800000000,1715102088788000000,0.0
Indexes.stubs.lookupDuration90PMs,1715102028800000000,1715102088788000000,0.0
Indexes.entries.lookupDurationMaxMs,1715102028800000000,1715102088788000000,0.0
IndexesFlusher.totalFlushes,1715102028800000000,1715102088788000000,60
IndexesFlusher.totalFlushingTimeUs,1715102028800000000,1715102088788000000,242391
Indexes.allKeys.lookupDuration90PMs,1715102028800000000,1715102088788000000,0.0
jps.module.iml.entities.serializer.save.entities.ms,1715102028800000000,1715102088788000000,0
jps.artifact.entities.serializer.save.entities.ms,1715102028800000000,1715102088788000000,0
jps.library.entities.serializer.save.entities.ms,1715102028800000000,1715102088788000000,0
jps.modifiable.module.model.bridge.load.module.ms,1715102028800000000,1715102088788000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1715102028800000000,1715102088788000000,3
workspaceModel.mutableEntityStorage.modify.entity.ms,1715102028800000000,1715102088788000000,2
jps.modifiable.module.model.bridge.renaming.ms,1715102028800000000,1715102088788000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1715102028800000000,1715102088788000000,1
jps.app.storage.content.writer.save.component.ms,1715102028800000000,1715102088788000000,1
workspaceModel.do.save.caches.ms,1715102028800000000,1715102088788000000,32
workspaceModel.mutableEntityStorage.add.entity.ms,1715102028800000000,1715102088788000000,21
workspaceModel.mutableEntityStorage.has.same.entities.ms,1715102028800000000,1715102088788000000,0
workspaceModel.moduleBridge.before.changed.ms,1715102028800000000,1715102088788000000,0
jps.app.storage.content.reader.load.component.ms,1715102028800000000,1715102088788000000,0
jps.load.initial.state.ms,1715102028800000000,1715102088788000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1715102028800000000,1715102088788000000,0
workspaceModel.sync.entities.ms,1715102028800000000,1715102088788000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1715102028800000000,1715102088788000000,5
jps.global.get.libraries.ms,1715102028800000000,1715102088788000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1715102028800000000,1715102088788000000,0
jps.storage.jps.conf.reader.load.component.ms,1715102028800000000,1715102088788000000,4
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1715102028800000000,1715102088788000000,0
jps.modifiable.module.model.bridge.disposing.ms,1715102028800000000,1715102088788000000,0
jps.module.iml.entities.serializer.load.entities.ms,1715102028800000000,1715102088788000000,7
jps.global.get.library.ms,1715102028800000000,1715102088788000000,0
jps.project.serializers.save.ms,1715102028800000000,1715102088788000000,0
workspaceModel.load.cache.from.file.ms,1715102028800000000,1715102088788000000,20
workspaceModel.moduleManagerBridge.load.all.modules.ms,1715102028800000000,1715102088788000000,6
workspaceModel.save.cache.to.file.ms,1715102028800000000,1715102088788000000,30
workspaceModel.mutableEntityStorage.resolve.ms,1715102028800000000,1715102088788000000,0
jps.facet.change.listener.init.bridge.ms,1715102028800000000,1715102088788000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1715102028800000000,1715102088788000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1715102028800000000,1715102088788000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1715102028800000000,1715102088788000000,41
workspaceModel.mutableEntityStorage.replace.by.source.ms,1715102028800000000,1715102088788000000,11
workspaceModel.moduleBridge.update.option.ms,1715102028800000000,1715102088788000000,0
