# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1715132122397000000,1715132182423000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1715132122397000000,1715132182423000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1715132122397000000,1715132182423000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1715132122397000000,1715132182423000000,0
workspaceModel.check.recursive.update.ms,1715132122397000000,1715132182423000000,0
workspaceModel.replace.project.model.ms,1715132122397000000,1715132182423000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1715132122397000000,1715132182423000000,0
compiler.ArtifactManagerBridge.commit.ms,1715132122397000000,1715132182423000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1715132122397000000,1715132182423000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1715132122397000000,1715132182423000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1715132122397000000,1715132182423000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1715132122397000000,1715132182423000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1715132122397000000,1715132182423000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1715132122397000000,1715132182423000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1715132122397000000,1715132182423000000,1
compiler.ArtifactManagerBridge.addArtifact.ms,1715132122397000000,1715132182423000000,0
Indexes.stubs.lookups,1715132122397000000,1715132182423000000,0.0
Indexes.entries.lookups,1715132122397000000,1715132182423000000,0.0
Indexes.allKeys.lookups,1715132122397000000,1715132182423000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1715132122397000000,1715132182423000000,0.0
Indexes.stubs.lookupDurationMaxMs,1715132122397000000,1715132182423000000,0.0
Indexes.stubs.lookupDuration90PMs,1715132122397000000,1715132182423000000,0.0
Indexes.entries.lookupDurationMaxMs,1715132122397000000,1715132182423000000,0.0
Indexes.allKeys.lookupDuration90PMs,1715132122397000000,1715132182423000000,0.0
Indexes.stubs.lookupDurationAvgMs,1715132122397000000,1715132182423000000,0.0
IndexesFlusher.totalFlushes,1715132122397000000,1715132182423000000,59
IndexesFlusher.totalContentionQuotaSpent,1715132122397000000,1715132182423000000,0
IndexesFlusher.totalFlushingTimeUs,1715132122397000000,1715132182423000000,218919
IndexesFlusher.totalFlushesRetried,1715132122397000000,1715132182423000000,0
Indexes.entries.lookupDurationAvgMs,1715132122397000000,1715132182423000000,0.0
Indexes.entries.lookupDuration90PMs,1715132122397000000,1715132182423000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1715132122397000000,1715132182423000000,0.0
JVM.maxHeapBytes,1715132122397000000,1715132182423000000,2147483648
JVM.totalCpuTimeMs,1715132122397000000,1715132182423000000,51100
JVM.maxThreadCount,1715132122397000000,1715132182423000000,139
JVM.totalBytesAllocated,1715132122397000000,1715132182423000000,1481190208
JVM.threadCount,1715132122397000000,1715132182423000000,137
JVM.GC.collections,1715132122397000000,1715132182423000000,22
OS.loadAverage,1715132122397000000,1715132182423000000,2.58056640625
JVM.totalDirectByteBuffersBytes,1715132122397000000,1715132182423000000,287207113
JVM.usedNativeBytes,1715132122397000000,1715132182423000000,355317968
JVM.usedHeapBytes,1715132122397000000,1715132182423000000,374995912
JVM.GC.collectionTimesMs,1715132122397000000,1715132182423000000,186
JVM.newThreadsCount,1715132122397000000,1715132182423000000,144
VFS.invertedFileNameIndex.requests,1715132122397000000,1715132182423000000,12
FileNameCache.queries,1715132122397000000,1715132182423000000,0
VFS.fileByIdCache.hits,1715132122397000000,1715132182423000000,0
VFS.fileChildByName,1715132122397000000,1715132182423000000,6861
VFS.fileByIdCache.misses,1715132122397000000,1715132182423000000,631
FileNameCache.totalMisses,1715132122397000000,1715132182423000000,0
AWTEventQueue.dispatchTimeMaxNs,1715132122397000000,1715132182423000000,0
FlushQueue.executionTimeAvgNs,1715132122397000000,1715132182423000000,0.0
FlushQueue.tasksExecuted,1715132122397000000,1715132182423000000,0
AWTEventQueue.dispatchTime90PNs,1715132122397000000,1715132182423000000,0
FlushQueue.queueSizeMax,1715132122397000000,1715132182423000000,0
ReadAction.executionsCount,1715132122397000000,1715132182423000000,251333
FlushQueue.waitingTimeMaxNs,1715132122397000000,1715132182423000000,0
NonBlockingReadAction.finalizedExecutionTimeUs,1715132122397000000,1715132182423000000,776320
FlushQueue.waitingTime90PNs,1715132122397000000,1715132182423000000,0
AWTEventQueue.eventsDispatched,1715132122397000000,1715132182423000000,0
NonBlockingReadAction.finalizedExecutionsCount,1715132122397000000,1715132182423000000,188
WriteAction.executionsCount,1715132122397000000,1715132182423000000,17
FlushQueue.waitingTimeAvgNs,1715132122397000000,1715132182423000000,0.0
FlushQueue.queueSizeAvg,1715132122397000000,1715132182423000000,0.0
AWTEventQueue.dispatchTimeAvgNs,1715132122397000000,1715132182423000000,0.0
FlushQueue.executionTime90PNs,1715132122397000000,1715132182423000000,0
FlushQueue.executionTimeMaxNs,1715132122397000000,1715132182423000000,0
FlushQueue.queueSize90P,1715132122397000000,1715132182423000000,0
AWTEventQueue.dispatchTimeTotalNS,1715132122397000000,1715132182423000000,5937975130
NonBlockingReadAction.failedExecutionTimeUs,1715132122397000000,1715132182423000000,14804
NonBlockingReadAction.failedExecutionsCount,1715132122397000000,1715132182423000000,3
workspaceModel.global.updates.count,1715132122397000000,1715132182423000000,1
workspaceModel.moduleManagerBridge.build.module.graph.ms,1715132122397000000,1715132182423000000,2
jps.global.get.library.by.name.ms,1715132122397000000,1715132182423000000,0
jps.global.initialize.library.bridges.after.loading.ms,1715132122397000000,1715132182423000000,1
workspaceModel.mutableEntityStorage.entities.by.source.ms,1715132122397000000,1715132182423000000,0
workspaceModel.save.cache.to.file.ms,1715132122397000000,1715132182423000000,89
workspaceModel.do.save.caches.ms,1715132122397000000,1715132182423000000,83
jps.app.storage.content.reader.load.component.ms,1715132122397000000,1715132182423000000,3
jps.facet.change.listener.init.bridge.ms,1715132122397000000,1715132182423000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1715132122397000000,1715132182423000000,0
workspaceModel.moduleBridge.update.option.ms,1715132122397000000,1715132182423000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1715132122397000000,1715132182423000000,1
jps.apply.loaded.storage.ms,1715132122397000000,1715132182423000000,18
jps.module.iml.entities.serializer.save.entities.ms,1715132122397000000,1715132182423000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1715132122397000000,1715132182423000000,0
workspaceModel.moduleBridge.before.changed.ms,1715132122397000000,1715132182423000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1715132122397000000,1715132182423000000,4
workspaceModel.moduleManagerBridge.create.module.instance.ms,1715132122397000000,1715132182423000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1715132122397000000,1715132182423000000,0
jps.app.storage.content.writer.save.component.ms,1715132122397000000,1715132182423000000,12
workspaceModel.moduleManagerBridge.load.module.ms,1715132122397000000,1715132182423000000,0
jps.project.serializers.save.ms,1715132122397000000,1715132182423000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1715132122397000000,1715132182423000000,81
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1715132122397000000,1715132182423000000,11
workspaceModel.mutableEntityStorage.put.entity.ms,1715132122397000000,1715132182423000000,4
workspaceModel.load.cache.from.file.ms,1715132122397000000,1715132182423000000,154
workspaceModel.mutableEntityStorage.add.entity.ms,1715132122397000000,1715132182423000000,25
workspaceModel.mutableEntityStorage.has.same.entities.ms,1715132122397000000,1715132182423000000,0
jps.global.get.library.ms,1715132122397000000,1715132182423000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1715132122397000000,1715132182423000000,1
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1715132122397000000,1715132182423000000,0
jps.library.entities.serializer.load.entities.ms,1715132122397000000,1715132182423000000,10
workspaceModel.moduleManagerBridge.newModule.ms,1715132122397000000,1715132182423000000,0
jps.module.iml.entities.serializer.load.entities.ms,1715132122397000000,1715132182423000000,15
jps.reload.project.entities.ms,1715132122397000000,1715132182423000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1715132122397000000,1715132182423000000,3
workspaceModel.mutableEntityStorage.instances.count,1715132122397000000,1715132182423000000,36
jps.library.entities.serializer.save.entities.ms,1715132122397000000,1715132182423000000,0
workspaceModel.mutableEntityStorage.entities.ms,1715132122397000000,1715132182423000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1715132122397000000,1715132182423000000,1
jps.save.changed.project.entities.ms,1715132122397000000,1715132182423000000,1
workspaceModel.global.apply.state.to.project.ms,1715132122397000000,1715132182423000000,16
jps.storage.jps.conf.reader.load.component.ms,1715132122397000000,1715132182423000000,8
jps.facet.change.listener.process.change.events.ms,1715132122397000000,1715132182423000000,1
workspaceModel.load.cache.metadata.from.file.ms,1715132122397000000,1715132182423000000,16
jps.artifact.entities.serializer.save.entities.ms,1715132122397000000,1715132182423000000,0
jps.project.serializers.load.ms,1715132122397000000,1715132182423000000,31
workspaceModel.orphan.listener.update.ms,1715132122397000000,1715132182423000000,1
workspaceModel.moduleBridgeLoader.loading.modules.ms,1715132122397000000,1715132182423000000,374
jps.global.initialize.library.bridges.ms,1715132122397000000,1715132182423000000,1
jps.artifact.entities.serializer.load.entities.ms,1715132122397000000,1715132182423000000,1
jps.facet.change.listener.before.change.events.ms,1715132122397000000,1715132182423000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1715132122397000000,1715132182423000000,15
jps.load.initial.state.ms,1715132122397000000,1715132182423000000,13
jps.save.global.entities.ms,1715132122397000000,1715132182423000000,43
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1715132122397000000,1715132182423000000,3
jps.load.project.to.empty.storage.ms,1715132122397000000,1715132182423000000,60
workspaceModel.mutableEntityStorage.referrers.ms,1715132122397000000,1715132182423000000,0
workspaceModel.sync.entities.ms,1715132122397000000,1715132182423000000,0
workspaceModel.global.updates.ms,1715132122397000000,1715132182423000000,3
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1715132122397000000,1715132182423000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1715132122397000000,1715132182423000000,2
jps.global.get.libraries.ms,1715132122397000000,1715132182423000000,1
jps.global.handle.before.change.events.ms,1715132122397000000,1715132182423000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1715132122397000000,1715132182423000000,97
jps.global.handle.changed.events.ms,1715132122397000000,1715132182423000000,0
StorageLockContext.competingThreads.avg,1715132122397000000,1715132182423000000,0.0
FilePageCacheLockFree.totalPagesHandedOver,1715132122397000000,1715132182423000000,0
FilePageCache.uncachedFileAccess,1715132122397000000,1715132182423000000,145
MappedFileStorage.storages,1715132122397000000,1715132182423000000,16
FilePageCacheLockFree.totalPagesReadMs,1715132122397000000,1715132182423000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1715132122397000000,1715132182423000000,0
DirectByteBufferAllocator.disposed,1715132122397000000,1715132182423000000,0
FilePageCache.totalPageLoadsUs,1715132122397000000,1715132182423000000,270244
FilePageCacheLockFree.totalPagesReclaimed,1715132122397000000,1715132182423000000,0
StreamlinedBlobStorage.recordsAllocated,1715132122397000000,1715132182423000000,131153
FilePageCache.pageLoads,1715132122397000000,1715132182423000000,278
StorageLockContext.competingThreads.max,1715132122397000000,1715132182423000000,0
FilePageCacheLockFree.totalBytesRequested,1715132122397000000,1715132182423000000,0
DirectByteBufferAllocator.reclaimed,1715132122397000000,1715132182423000000,3
FilePageCache.maxCacheSizeInBytes,1715132122397000000,1715132182423000000,284196864
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1715132122397000000,1715132182423000000,0
FilePageCacheLockFree.totalPagesWritten,1715132122397000000,1715132182423000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1715132122397000000,1715132182423000000,0
FilePageCache.disposedBuffers,1715132122397000000,1715132182423000000,3
FilePageCacheLockFree.totalNativeBytesReclaimed,1715132122397000000,1715132182423000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1715132122397000000,1715132182423000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1715132122397000000,1715132182423000000,14455128
FilePageCache.maxRegisteredFiles,1715132122397000000,1715132182423000000,561
DirectByteBufferAllocator.hits,1715132122397000000,1715132182423000000,3
FilePageCacheLockFree.totalBytesWritten,1715132122397000000,1715132182423000000,0
DirectByteBufferAllocator.misses,1715132122397000000,1715132182423000000,275
FilePageCacheLockFree.totalHeapBytesReclaimed,1715132122397000000,1715132182423000000,0
FilePageCacheLockFree.heapBytesInUse,1715132122397000000,1715132182423000000,0
FilePageCacheLockFree.nativeBytesInUse,1715132122397000000,1715132182423000000,0
FilePageCache.pageHits,1715132122397000000,1715132182423000000,41
FilePageCacheLockFree.totalBytesRead,1715132122397000000,1715132182423000000,0
StreamlinedBlobStorage.recordsDeleted,1715132122397000000,1715132182423000000,74
MappedFileStorage.totalBytesMapped,1715132122397000000,1715132182423000000,202637312
MappedFileStorage.totalPagesMapped,1715132122397000000,1715132182423000000,16
FilePageCacheLockFree.totalPagesAllocated,1715132122397000000,1715132182423000000,0
FilePageCache.capacityInBytes,1715132122397000000,1715132182423000000,503316478
FilePageCacheLockFree.housekeeperTimeSpentMs,1715132122397000000,1715132182423000000,0
FilePageCacheLockFree.totalPagesRequested,1715132122397000000,1715132182423000000,0
StreamlinedBlobStorage.recordsRelocated,1715132122397000000,1715132182423000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1715132122397000000,1715132182423000000,3124
FilePageCache.totalPageDisposalsUs,1715132122397000000,1715132182423000000,1323
FilePageCacheLockFree.housekeeperTurnsDone,1715132122397000000,1715132182423000000,0
FilePageCacheLockFree.totalPagesWriteMs,1715132122397000000,1715132182423000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1715132122397000000,1715132182423000000,0
FilePageCache.pageFastCacheHits,1715132122397000000,1715132182423000000,7996
FilePageCacheLockFree.housekeeperTurnsSkipped,1715132122397000000,1715132182423000000,0
FilePageCacheLockFree.totalPageAllocationsWaited,1715132122397000000,1715132182423000000,0
FilePageCacheLockFree.totalClosedStoragesReclaimed,1715132122397000000,1715132182423000000,0
StorageLockContext.competingThreads.90P,1715132122397000000,1715132182423000000,0
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1715132122397000000,1715132182423000000,284196864
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1715132122397000000,1715132182423000000,5749252
FilePageCacheLockFree.totalNativeBytesAllocated,1715132122397000000,1715132182423000000,0
cacheStateStorage.set.counter,1715132182423000000,1715132242408000000,0
cacheStateStorage.get.duration,1715132182423000000,1715132242408000000,0
cacheStateStorage.get.counter,1715132182423000000,1715132242408000000,1
cacheStateStorage.set.duration,1715132182423000000,1715132242408000000,0
writeAction.wait.ms,1715132182423000000,1715132242408000000,2
writeAction.count,1715132182423000000,1715132242408000000,59
writeAction.max.wait.ms,1715132182423000000,1715132242408000000,3
writeAction.median.wait.ms,1715132182423000000,1715132242408000000,0
workspaceModel.workspaceFileIndexData.instances.count,1715132182423000000,1715132242408000000,0
workspaceModel.workspaceFileIndexData.init.ms,1715132182423000000,1715132242408000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1715132182423000000,1715132242408000000,3
workspaceModel.cachedValue.from.cache.ms,1715132182423000000,1715132242408000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1715132182423000000,1715132242408000000,0
workspaceModel.init.bridges.ms,1715132182423000000,1715132242408000000,0
workspaceModel.cachedValueWithParameters.from.cache.ms,1715132182423000000,1715132242408000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1715132182423000000,1715132242408000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1715132182423000000,1715132242408000000,0
workspaceModel.to.snapshot.ms,1715132182423000000,1715132242408000000,0
workspaceModel.updates.count,1715132182423000000,1715132242408000000,0
workspaceModel.loading.total.ms,1715132182423000000,1715132242408000000,0
workspaceModel.collect.changes.ms,1715132182423000000,1715132242408000000,0
workspaceModel.full.replace.project.model.ms,1715132182423000000,1715132242408000000,0
workspaceModel.cachedValue.clear.ms,1715132182423000000,1715132242408000000,0
workspaceModel.cachedValue.calculated.ms,1715132182423000000,1715132242408000000,0
workspaceModel.updates.precise.ms,1715132182423000000,1715132242408000000,0
workspaceModel.pre.handlers.ms,1715132182423000000,1715132242408000000,0
workspaceModel.initializing.ms,1715132182423000000,1715132242408000000,0
workspaceModel.cachedValueWithParameters.total.get.ms,1715132182423000000,1715132242408000000,0
workspaceModel.cachedValue.total.get.ms,1715132182423000000,1715132242408000000,0
workspaceModel.loading.from.cache.ms,1715132182423000000,1715132242408000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1715132182423000000,1715132242408000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1715132182423000000,1715132242408000000,0
workspaceModel.update.unloaded.entities.ms,1715132182423000000,1715132242408000000,0
workspaceModel.updates.ms,1715132182423000000,1715132242408000000,0
workspaceModel.cachedValueWithParameters.calculated.ms,1715132182423000000,1715132242408000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1715132182423000000,1715132242408000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1715132182423000000,1715132242408000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1715132182423000000,1715132242408000000,0
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1715132182423000000,1715132242408000000,0
workspaceModel.check.recursive.update.ms,1715132182423000000,1715132242408000000,0
workspaceModel.replace.project.model.ms,1715132182423000000,1715132242408000000,0
workspaceModel.cachedValueWithParameters.clear.ms,1715132182423000000,1715132242408000000,0
compiler.ArtifactManagerBridge.commit.ms,1715132182423000000,1715132242408000000,0
compiler.ArtifactManagerBridge.dropMappings.ms,1715132182423000000,1715132242408000000,0
compiler.ArtifactManagerBridge.initBridges.ms,1715132182423000000,1715132242408000000,0
compiler.ArtifactManagerBridge.findArtifact.ms,1715132182423000000,1715132242408000000,0
compiler.ArtifactVirtualFileListener.filePathChanged.ms,1715132182423000000,1715132242408000000,0
compiler.ArtifactManagerBridge.getArtifacts.ms,1715132182423000000,1715132242408000000,0
compiler.ArtifactVirtualFileListener.propertyChanged.ms,1715132182423000000,1715132242408000000,0
compiler.ArtifactManagerBridge.getArtifactsByType.ms,1715132182423000000,1715132242408000000,0
compiler.ArtifactManagerBridge.addArtifact.ms,1715132182423000000,1715132242408000000,0
Indexes.stubs.lookups,1715132182423000000,1715132242408000000,0.0
Indexes.entries.lookups,1715132182423000000,1715132242408000000,0.0
Indexes.allKeys.lookups,1715132182423000000,1715132242408000000,0.0
Indexes.allKeys.lookupDurationMaxMs,1715132182423000000,1715132242408000000,0.0
Indexes.stubs.lookupDurationMaxMs,1715132182423000000,1715132242408000000,0.0
Indexes.stubs.lookupDuration90PMs,1715132182423000000,1715132242408000000,0.0
Indexes.entries.lookupDurationMaxMs,1715132182423000000,1715132242408000000,0.0
Indexes.allKeys.lookupDuration90PMs,1715132182423000000,1715132242408000000,0.0
Indexes.stubs.lookupDurationAvgMs,1715132182423000000,1715132242408000000,0.0
IndexesFlusher.totalFlushes,1715132182423000000,1715132242408000000,60
IndexesFlusher.totalContentionQuotaSpent,1715132182423000000,1715132242408000000,0
IndexesFlusher.totalFlushingTimeUs,1715132182423000000,1715132242408000000,118312
IndexesFlusher.totalFlushesRetried,1715132182423000000,1715132242408000000,0
Indexes.entries.lookupDurationAvgMs,1715132182423000000,1715132242408000000,0.0
Indexes.entries.lookupDuration90PMs,1715132182423000000,1715132242408000000,0.0
Indexes.allKeys.lookupDurationAvgMs,1715132182423000000,1715132242408000000,0.0
JVM.maxHeapBytes,1715132182423000000,1715132242408000000,2147483648
JVM.totalCpuTimeMs,1715132182423000000,1715132242408000000,16470
JVM.maxThreadCount,1715132182423000000,1715132242408000000,139
JVM.totalBytesAllocated,1715132182423000000,1715132242408000000,223155352
JVM.threadCount,1715132182423000000,1715132242408000000,61
JVM.GC.collections,1715132182423000000,1715132242408000000,2
OS.loadAverage,1715132182423000000,1715132242408000000,1.15185546875
JVM.totalDirectByteBuffersBytes,1715132182423000000,1715132242408000000,284692103
JVM.usedNativeBytes,1715132182423000000,1715132242408000000,379495312
JVM.usedHeapBytes,1715132182423000000,1715132242408000000,387349712
JVM.GC.collectionTimesMs,1715132182423000000,1715132242408000000,13
JVM.newThreadsCount,1715132182423000000,1715132242408000000,2
VFS.invertedFileNameIndex.requests,1715132182423000000,1715132242408000000,0
FileNameCache.queries,1715132182423000000,1715132242408000000,0
VFS.fileByIdCache.hits,1715132182423000000,1715132242408000000,0
VFS.fileChildByName,1715132182423000000,1715132242408000000,7229
VFS.fileByIdCache.misses,1715132182423000000,1715132242408000000,0
FileNameCache.totalMisses,1715132182423000000,1715132242408000000,0
AWTEventQueue.dispatchTimeMaxNs,1715132182423000000,1715132242408000000,136191
FlushQueue.executionTimeAvgNs,1715132182423000000,1715132242408000000,35200.0
FlushQueue.tasksExecuted,1715132182423000000,1715132242408000000,1
AWTEventQueue.dispatchTime90PNs,1715132182423000000,1715132242408000000,136191
FlushQueue.queueSizeMax,1715132182423000000,1715132242408000000,0
ReadAction.executionsCount,1715132182423000000,1715132242408000000,146538
FlushQueue.waitingTimeMaxNs,1715132182423000000,1715132242408000000,93695
NonBlockingReadAction.finalizedExecutionTimeUs,1715132182423000000,1715132242408000000,120580
FlushQueue.waitingTime90PNs,1715132182423000000,1715132242408000000,93695
AWTEventQueue.eventsDispatched,1715132182423000000,1715132242408000000,1
NonBlockingReadAction.finalizedExecutionsCount,1715132182423000000,1715132242408000000,420
WriteAction.executionsCount,1715132182423000000,1715132242408000000,59
FlushQueue.waitingTimeAvgNs,1715132182423000000,1715132242408000000,93440.0
FlushQueue.queueSizeAvg,1715132182423000000,1715132242408000000,0.0
AWTEventQueue.dispatchTimeAvgNs,1715132182423000000,1715132242408000000,135680.0
FlushQueue.executionTime90PNs,1715132182423000000,1715132242408000000,35327
FlushQueue.executionTimeMaxNs,1715132182423000000,1715132242408000000,35327
FlushQueue.queueSize90P,1715132182423000000,1715132242408000000,0
AWTEventQueue.dispatchTimeTotalNS,1715132182423000000,1715132242408000000,2613657815
NonBlockingReadAction.failedExecutionTimeUs,1715132182423000000,1715132242408000000,0
NonBlockingReadAction.failedExecutionsCount,1715132182423000000,1715132242408000000,0
workspaceModel.global.updates.count,1715132182423000000,1715132242408000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1715132182423000000,1715132242408000000,0
jps.global.get.library.by.name.ms,1715132182423000000,1715132242408000000,0
jps.global.initialize.library.bridges.after.loading.ms,1715132182423000000,1715132242408000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1715132182423000000,1715132242408000000,0
workspaceModel.save.cache.to.file.ms,1715132182423000000,1715132242408000000,0
workspaceModel.do.save.caches.ms,1715132182423000000,1715132242408000000,0
jps.app.storage.content.reader.load.component.ms,1715132182423000000,1715132242408000000,0
jps.facet.change.listener.init.bridge.ms,1715132182423000000,1715132242408000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1715132182423000000,1715132242408000000,0
workspaceModel.moduleBridge.update.option.ms,1715132182423000000,1715132242408000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1715132182423000000,1715132242408000000,0
jps.apply.loaded.storage.ms,1715132182423000000,1715132242408000000,0
jps.module.iml.entities.serializer.save.entities.ms,1715132182423000000,1715132242408000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1715132182423000000,1715132242408000000,0
workspaceModel.moduleBridge.before.changed.ms,1715132182423000000,1715132242408000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1715132182423000000,1715132242408000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1715132182423000000,1715132242408000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1715132182423000000,1715132242408000000,0
jps.app.storage.content.writer.save.component.ms,1715132182423000000,1715132242408000000,4
workspaceModel.moduleManagerBridge.load.module.ms,1715132182423000000,1715132242408000000,0
jps.project.serializers.save.ms,1715132182423000000,1715132242408000000,0
